timestamp,url,title,domain,category,hour,day_of_week,date,is_weekend,day_num,time_of_day,time_diff,new_session,session_id,ram_used_mb,ram_available_mb,browser_ram_mb,cpu_percent
2026-04-10 04:47:30.817513,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:03.457980,False,5,6344.87,9655.13,771.74,13.54
2026-04-10 04:47:35.311742,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=9qAIcFTntTDM,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:04.494229,False,5,6341.48,9658.52,601.1,59.89
2026-04-10 04:47:37.197108,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.885366,False,5,6341.48,9658.52,601.1,59.89
2026-04-10 04:47:39.872976,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=9qAIcFTntTDM,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:02.675868,False,5,6341.48,9658.52,601.1,59.89
2026-04-10 04:48:55.813986,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=eOVVhT2NtOXg,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:01:15.941010,False,5,6574.4,9425.6,739.29,19.31
2026-04-10 04:49:09.147965,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:13.333979,False,5,6225.19,9774.81,741.86,43.71
2026-04-10 04:49:21.090020,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=9qAIcFTntTDM,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:11.942055,False,5,6616.68,9383.32,932.3,30.78
2026-04-10 04:51:28.539611,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-jKRBl-_tVUJ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:02:07.449591,False,5,6139.69,9860.31,842.8,31.41
2026-04-10 04:51:30.099630,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.560019,False,5,6139.69,9860.31,842.8,31.41
2026-04-10 04:52:17.788482,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:47.688852,False,5,6379.37,9620.63,748.1,45.92
2026-04-10 04:52:20.005361,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:02.216879,False,5,6379.37,9620.63,748.1,45.92
2026-04-10 04:52:24.044508,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:04.039147,False,5,6379.37,9620.63,748.1,45.92
2026-04-10 04:52:25.910396,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.865888,False,5,6514.06,9485.94,684.64,44.35
2026-04-10 04:52:27.542179,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.631783,False,5,6514.06,9485.94,684.64,44.35
2026-04-10 04:52:29.754323,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:02.212144,False,5,6514.06,9485.94,684.64,44.35
2026-04-10 04:52:33.411858,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=4SI2DdQ_tQ18,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:03.657535,False,5,6514.06,9485.94,684.64,44.35
2026-04-10 04:52:35.254622,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.842764,False,5,6521.23,9478.77,652.44,44.24
2026-04-10 04:54:49.140960,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-jKRBl-_tVUJ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:02:13.886338,False,5,6595.53,9404.47,788.29,44.82
2026-04-10 04:54:52.145524,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:03.004564,False,5,6595.53,9404.47,788.29,44.82
2026-04-10 04:55:01.962384,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-jKRBl-_tVUJ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:09.816860,False,5,6460.2,9539.8,857.38,58.55
2026-04-10 04:55:05.142864,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:03.180480,False,5,6471.37,9528.63,810.45,17.91
2026-04-10 04:55:13.937616,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=lvQn3iccvoax,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:08.794752,False,5,6471.37,9528.63,810.45,17.91
2026-04-10 04:55:15.270386,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-jKRBl-_tVUJ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.332770,False,5,6421.52,9578.48,739.14,59.17
2026-04-10 04:55:15.978469,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:00.708083,False,5,6421.52,9578.48,739.14,59.17
2026-04-10 04:55:25.005348,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=lvQn3iccvoax,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:09.026879,False,5,6124.71,9875.29,760.61,36.08
2026-04-10 04:55:29.416164,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-jKRBl-_tVUJ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:04.410816,False,5,6124.71,9875.29,760.61,36.08
2026-04-10 04:55:30.518600,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:01.102436,False,5,6124.71,9875.29,760.61,36.08
2026-04-10 04:56:01.398723,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=Nt5i4ZYnv0AZ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:30.880123,False,5,6231.28,9768.72,777.74,48.1
2026-04-10 04:56:04.559528,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=BWW_ZTyev0x3,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:03.160805,False,5,6575.1,9424.9,768.96,56.35
2026-04-10 04:56:10.908913,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=z7xwjqQVuxxe,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:06.349385,False,5,6575.1,9424.9,768.96,56.35
2026-04-10 04:56:11.134858,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=Nt5i4ZYnv0AZ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:00.225945,False,5,6575.1,9424.9,768.96,56.35
2026-04-10 04:56:20.580721,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=hjawYUKgr2u_,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:09.445863,False,5,6435.9,9564.1,984.89,29.48
2026-04-10 04:56:36.605282,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=Nt5i4ZYnv0AZ,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:16.024561,False,5,6446.11,9553.89,722.53,23.77
2026-04-10 04:57:17.123459,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=YEhVPIPGwGfz,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:00:40.518177,False,5,6256.49,9743.51,799.55,40.34
2026-04-10 04:59:48.503376,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ZviCzt2Iwrc7,Untitled13.ipynb - Colab,colab.research.google.com,learning,4,Friday,2026-04-10,False,4,night,0 days 00:02:31.379917,False,5,6486.25,9513.75,877.04,12.21
2026-04-10 05:00:20.398033,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:31.894657,False,5,6443.26,9556.74,811.66,20.45
2026-04-10 05:01:02.501996,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=uPH4v1Kvb2QM,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:42.103963,False,5,6252.26,9747.74,745.99,16.95
2026-04-10 05:01:19.921239,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=h6sbpr8sxBxW,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:17.419243,False,5,6245.95,9754.05,854.35,40.19
2026-04-10 05:01:33.438882,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=uPH4v1Kvb2QM,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:13.517643,False,5,6473.4,9526.6,802.26,47.38
2026-04-10 05:01:49.216411,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=YEhVPIPGwGfz,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:15.777529,False,5,6227.13,9772.87,892.17,41.43
2026-04-10 05:02:35.491800,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ZviCzt2Iwrc7,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:46.275389,False,5,6172.24,9827.76,734.61,53.57
2026-04-10 05:06:16.960244,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:03:41.468444,False,5,6677.76,9322.24,764.45,21.83
2026-04-10 05:06:27.076809,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ykNmt68ayMwl,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:10.116565,False,5,6420.15,9579.85,860.62,47.97
2026-04-10 05:07:05.431412,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:38.354603,False,5,6353.98,9646.02,1009.75,46.93
2026-04-10 05:09:01.674900,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=hjawYUKgr2u_,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:01:56.243488,False,5,6201.83,9798.17,739.33,35.8
2026-04-10 05:09:21.266751,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=PiUrh73gy3SU,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:19.591851,False,5,6294.0,9706.0,759.72,55.64
2026-04-10 05:09:37.233890,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:15.967139,False,5,6565.19,9434.81,874.3,55.99
2026-04-10 05:10:00.387687,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=CBDknQqHzA1i,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:23.153797,False,5,6749.95,9250.05,644.12,31.0
2026-04-10 05:10:01.612442,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.224755,False,5,6749.95,9250.05,644.12,31.0
2026-04-10 05:10:02.633949,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=CBDknQqHzA1i,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.021507,False,5,6749.95,9250.05,644.12,31.0
2026-04-10 05:10:03.799596,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=jq8j14GGzBq8,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.165647,False,5,6749.95,9250.05,644.12,31.0
2026-04-10 05:10:06.801628,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:03.002032,False,5,6378.9,9621.1,680.23,44.55
2026-04-10 05:10:08.241270,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=jq8j14GGzBq8,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.439642,False,5,6378.9,9621.1,680.23,44.55
2026-04-10 05:10:09.170287,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=O1Xorn7TzC-6,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:00.929017,False,5,6378.9,9621.1,680.23,44.55
2026-04-10 05:10:13.748831,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=ioaUxm4iwzPP,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:04.578544,False,5,6378.9,9621.1,680.23,44.55
2026-04-10 05:10:16.300223,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=O1Xorn7TzC-6,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:02.551392,False,5,6393.61,9606.39,943.21,18.26
2026-04-10 05:10:17.355185,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=-dfwNC-ZzE-1,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.054962,False,5,6393.61,9606.39,943.21,18.26
2026-04-10 05:11:32.643623,https://colab.research.google.com/drive/1X2SwFpTligPyk_AznBl3IVnoZ1ZRpHKM#scrollTo=niuEvY3vzXXK,Untitled13.ipynb - Colab,colab.research.google.com,learning,5,Friday,2026-04-10,False,4,night,0 days 00:01:15.288438,False,5,6516.22,9483.78,812.63,19.64
2026-04-10 05:11:43.867686,https://classify.zenclass.in/meet-video?session=12fb8665-fb1f-4943-873f-a449d4be219e&index=0,Classify,classify.zenclass.in,learning,5,Friday,2026-04-10,False,4,night,0 days 00:00:11.224063,False,5,6178.03,9821.97,699.62,41.32
2026-04-10 05:13:03.952982,https://github.com/Aishwarya-byte21,Aishwarya-byte21 (Aishwarya.J),github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:01:20.085296,False,5,6297.15,9702.85,889.98,13.16
2026-04-10 05:13:12.752477,https://github.com/Aishwarya-byte21?tab=repositories,Aishwarya-byte21 (Aishwarya.J) / Repositories,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:08.799495,False,5,6374.99,9625.01,778.58,18.9
2026-04-10 05:13:24.499302,https://github.com/Aishwarya-byte21?tab=projects,Aishwarya-byte21 (Aishwarya.J) / Projects,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:11.746825,False,5,6258.02,9741.98,909.21,50.23
2026-04-10 05:13:26.737381,https://github.com/Aishwarya-byte21?tab=repositories,Aishwarya-byte21 (Aishwarya.J) / Repositories,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:02.238079,False,5,6394.29,9605.71,669.34,44.4
2026-04-10 05:13:33.781468,https://github.com/Aishwarya-byte21,Aishwarya-byte21 (Aishwarya.J),github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:07.044087,False,5,6394.29,9605.71,669.34,44.4
2026-04-10 05:13:56.105952,https://github.com/Aishwarya-byte21?tab=overview&from=2026-03-01&to=2026-03-31,Aishwarya-byte21 (Aishwarya.J) / February 2026,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:22.324484,False,5,6528.42,9471.58,671.26,22.99
2026-04-10 05:14:02.188426,https://github.com/Aishwarya-byte21?tab=overview&from=2026-02-01&to=2026-02-28,Aishwarya-byte21 (Aishwarya.J) / February 2026,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:06.082474,False,5,6528.42,9471.58,671.26,22.99
2026-04-10 05:14:26.276735,https://github.com/new,New repository,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:24.088309,False,5,6430.41,9569.59,838.79,49.15
2026-04-10 05:14:34.342182,https://github.com/Prem04-kumar/-Diamond-Dynamics-Price-Prediction-and-Market-Segmentation,"Prem04-kumar/-Diamond-Dynamics-Price-Prediction-and-Market-Segmentation: The diamond market heavily depends on multiple quality attributes like carat, cut, clarity, and color to decide pricing. Accurately predicting diamond prices helps in pricing strategy and customer targeting.",github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:08.065447,False,5,6430.41,9569.59,838.79,49.15
2026-04-10 05:14:36.595418,https://github.com/Prem04-kumar,Prem04-kumar (Prem kumar A),github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:02.253236,False,5,6123.92,9876.08,719.27,32.71
2026-04-10 05:14:56.604346,https://github.com/Prem04-kumar?tab=repositories,Your Repositories,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:20.008928,False,5,6206.47,9793.53,769.67,53.53
2026-04-10 05:15:10.844869,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection,Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:14.240523,False,5,6525.64,9474.36,825.84,58.62
2026-04-10 05:15:39.182671,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection/blob/main/aerial_object.ipynb,Aerial-Object-Classification-Detection/aerial_object.ipynb at main · Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:28.337802,False,5,6426.54,9573.46,744.95,42.1
2026-04-10 05:23:01.193485,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection/blob/main/requirements.txt,Aerial-Object-Classification-Detection/requirements.txt at main · Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:07:22.010814,False,5,6408.96,9591.04,866.27,24.15
2026-04-10 05:23:03.033908,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection/blob/main/streamlit_app.py,Aerial-Object-Classification-Detection/streamlit_app.py at main · Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.840423,False,5,6408.96,9591.04,866.27,24.15
2026-04-10 05:23:04.098198,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection/blob/main/aerial_object.ipynb,Aerial-Object-Classification-Detection/aerial_object.ipynb at main · Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.064290,False,5,6408.96,9591.04,866.27,24.15
2026-04-10 05:26:22.389445,https://github.com/Prem04-kumar/Aerial-Object-Classification-Detection/blob/main/README.md,Aerial-Object-Classification-Detection/README.md at main · Prem04-kumar/Aerial-Object-Classification-Detection,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:03:18.291247,False,5,6335.45,9664.55,870.69,30.3
2026-04-10 05:27:33.008478,https://github.com/sathishcb/-sathishcb-SK-diamond-dynamics-ml/blob/main/app.py,-sathishcb-SK-diamond-dynamics-ml/app.py at main · sathishcb/-sathishcb-SK-diamond-dynamics-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:01:10.619033,False,5,6179.07,9820.93,866.75,43.83
2026-04-10 05:27:39.317127,https://github.com/sathishcb,sathishcb,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:06.308649,False,5,6564.71,9435.29,801.72,52.98
2026-04-10 05:27:50.875505,https://github.com/sathishcb/browsing-pattern-analyzer-ml,"sathishcb/browsing-pattern-analyzer-ml: AI system that analyzes browser history and RAM usage to detect browsing patterns, session clusters, and anomalies using machine learning and deep learning.",github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:11.558378,False,5,6415.22,9584.78,823.7,43.79
2026-04-10 05:27:58.891932,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/DS105_Project_Documentation.pdf,browsing-pattern-analyzer-ml/DS105_Project_Documentation.pdf at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:08.016427,False,5,6687.01,9312.99,946.08,17.36
2026-04-10 05:28:21.073186,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/dashboard.py,browsing-pattern-analyzer-ml/dashboard.py at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:22.181254,False,5,6183.27,9816.73,806.88,27.97
2026-04-10 05:28:22.696032,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/config.yaml,browsing-pattern-analyzer-ml/config.yaml at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.622846,False,5,6183.27,9816.73,806.88,27.97
2026-04-10 05:28:24.029803,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/README.md,browsing-pattern-analyzer-ml/README.md at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.333771,False,5,6183.27,9816.73,806.88,27.97
2026-04-10 05:28:25.217245,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/config.yaml,browsing-pattern-analyzer-ml/config.yaml at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:01.187442,False,5,6331.64,9668.36,746.01,54.56
2026-04-10 05:28:27.326535,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/README.md,browsing-pattern-analyzer-ml/README.md at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:02.109290,False,5,6331.64,9668.36,746.01,54.56
2026-04-10 05:28:49.229789,https://github.com/sathishcb/browsing-pattern-analyzer-ml/tree/main/notebooks,browsing-pattern-analyzer-ml/notebooks at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:21.903254,False,5,6360.47,9639.53,774.68,12.6
2026-04-10 05:28:51.830387,https://github.com/sathishcb/browsing-pattern-analyzer-ml/blob/main/notebooks/DS105_Analysis.ipynb,browsing-pattern-analyzer-ml/notebooks/DS105_Analysis.ipynb at main · sathishcb/browsing-pattern-analyzer-ml,github.com,development,5,Friday,2026-04-10,False,4,night,0 days 00:00:02.600598,False,5,6360.47,9639.53,774.68,12.6
