timestamp,ram_used_mb,ram_available_mb,browser_ram_mb,cpu_percent
2026-04-10 08:02:59.513788,6081.03,9918.97,931.27,43.64
2026-04-10 08:03:09.513788,6555.94,9444.06,697.95,27.37
2026-04-10 08:03:19.513788,6841.36,9158.64,631.35,44.31
2026-04-10 08:03:29.513788,6526.74,9473.26,750.71,46.09
2026-04-10 08:03:39.513788,6285.25,9714.75,998.75,17.88
2026-04-10 08:03:49.513788,6149.85,9850.15,812.39,31.47
2026-04-10 08:03:59.513788,6718.19,9281.81,733.97,19.62
2026-04-10 08:04:09.513788,6293.74,9706.26,898.36,32.2
2026-04-10 08:04:19.513788,6519.63,9480.37,929.92,25.4
2026-04-10 08:04:29.513788,6091.69,9908.31,709.67,39.74
2026-04-10 08:04:39.513788,6643.91,9356.09,709.56,38.99
2026-04-10 08:04:49.513788,6311.75,9688.25,717.6,21.07
2026-04-10 08:04:59.513788,6470.8,9529.2,557.09,35.34
2026-04-10 08:05:09.513788,6255.24,9744.76,859.27,57.32
2026-04-10 08:05:19.513788,6141.41,9858.59,698.28,44.26
2026-04-10 08:05:29.513788,6304.28,9695.72,920.32,47.34
2026-04-10 08:05:39.513788,6459.32,9540.68,842.66,11.71
2026-04-10 08:05:49.513788,6501.94,9498.06,860.79,43.46
2026-04-10 08:05:59.513788,6256.55,9743.45,788.58,33.04
2026-04-10 08:06:09.513788,6389.67,9610.33,788.62,39.34
2026-04-10 08:06:19.513788,6621.87,9378.13,686.08,51.1
2026-04-10 08:06:29.513788,6576.94,9423.06,782.41,13.99
2026-04-10 08:06:39.513788,6465.6,9534.4,833.95,26.1
2026-04-10 08:06:49.513788,6188.24,9811.76,690.66,50.57
2026-04-10 08:06:59.513788,6301.02,9698.98,896.4,39.63
2026-04-10 08:07:09.513788,6380.45,9619.55,686.96,59.94
2026-04-10 08:07:19.513788,6296.31,9703.69,742.01,10.84
2026-04-10 08:07:29.513788,6571.06,9428.94,933.37,18.9
2026-04-10 08:07:39.513788,6266.37,9733.63,896.87,16.75
2026-04-10 08:07:49.513788,6231.78,9768.22,784.08,23.16
2026-04-10 08:07:59.513788,6601.82,9398.18,763.1,49.63
2026-04-10 08:08:09.513788,6739.88,9260.12,756.68,38.43
2026-04-10 08:08:19.513788,6651.81,9348.19,711.28,44.17
2026-04-10 08:08:29.513788,6694.26,9305.74,948.55,44.15
2026-04-10 08:08:39.513788,6593.5,9406.5,769.73,18.12
2026-04-10 08:08:49.513788,6334.39,9665.61,879.84,16.25
2026-04-10 08:08:59.513788,6067.04,9932.96,934.28,50.77
2026-04-10 08:09:09.513788,6771.75,9228.25,723.68,25.41
2026-04-10 08:09:19.513788,6301.02,9698.98,671.56,40.34
2026-04-10 08:09:29.513788,6582.61,9417.39,983.24,59.4
2026-04-10 08:09:39.513788,6487.9,9512.1,819.46,15.9
2026-04-10 08:09:49.513788,6366.12,9633.88,760.69,16.83
2026-04-10 08:09:59.513788,6792.14,9207.86,1067.22,38.75
2026-04-10 08:10:09.513788,6155.9,9844.1,719.28,18.84
2026-04-10 08:10:19.513788,6830.23,9169.77,980.63,21.36
2026-04-10 08:10:29.513788,6601.2,9398.8,891.52,11.05
2026-04-10 08:10:39.513788,6578.61,9421.39,776.14,36.02
2026-04-10 08:10:49.513788,6148.65,9851.35,722.26,22.17
2026-04-10 08:10:59.513788,6349.92,9650.08,750.17,12.28
2026-04-10 08:11:09.513788,6534.8,9465.2,623.72,30.48
2026-04-10 08:11:19.513788,6203.32,9796.68,704.76,49.89
2026-04-10 08:11:29.513788,6391.78,9608.22,812.81,11.96
2026-04-10 08:11:39.513788,6691.8,9308.2,826.94,44.87
2026-04-10 08:11:49.513788,6374.64,9625.36,947.35,25.41
2026-04-10 08:11:59.513788,6632.45,9367.55,1194.23,40.51
2026-04-10 08:12:09.513788,6505.95,9494.05,693.14,32.83
2026-04-10 08:12:19.513788,6129.24,9870.76,862.49,31.72
2026-04-10 08:12:29.513788,6472.92,9527.08,771.85,34.4
2026-04-10 08:12:39.513788,6184.57,9815.43,866.34,59.48
2026-04-10 08:12:49.513788,6035.82,9964.18,829.08,42.88
2026-04-10 08:12:59.513788,6562.12,9437.88,743.11,25.41
2026-04-10 08:13:09.513788,6402.82,9597.18,806.54,52.22
2026-04-10 08:13:19.513788,6358.09,9641.91,741.0,46.87
2026-04-10 08:13:29.513788,6180.85,9819.15,855.57,27.81
2026-04-10 08:13:39.513788,6538.84,9461.16,655.15,27.23
2026-04-10 08:13:49.513788,6199.46,9800.54,734.57,30.45
2026-04-10 08:13:59.513788,6012.24,9987.76,686.46,21.57
2026-04-10 08:14:09.513788,6684.55,9315.45,904.11,33.38
2026-04-10 08:14:19.513788,6390.17,9609.83,834.25,40.68
2026-04-10 08:14:29.513788,6015.75,9984.25,746.39,13.87
2026-04-10 08:14:39.513788,6663.41,9336.59,781.83,10.85
2026-04-10 08:14:49.513788,6595.38,9404.62,821.07,20.88
2026-04-10 08:14:59.513788,6510.59,9489.41,735.68,22.75
2026-04-10 08:15:09.513788,6305.49,9694.51,680.71,29.63
2026-04-10 08:15:19.513788,6459.43,9540.57,893.86,30.3
2026-04-10 08:15:29.513788,6522.11,9477.89,804.62,15.66
2026-04-10 08:15:39.513788,6350.99,9649.01,689.79,12.49
2026-04-10 08:15:49.513788,6278.1,9721.9,822.35,12.9
2026-04-10 08:15:59.513788,6518.38,9481.62,798.08,31.34
2026-04-10 08:16:09.513788,6000.0,10000.0,857.82,29.29
2026-04-10 08:16:19.513788,6411.25,9588.75,659.63,31.94
2026-04-10 08:16:29.513788,6251.95,9748.05,750.02,25.56
2026-04-10 08:16:39.513788,6259.25,9740.75,801.38,17.69
2026-04-10 08:16:49.513788,6412.41,9587.59,864.82,13.17
2026-04-10 08:16:59.513788,6323.91,9676.09,816.77,46.94
2026-04-10 08:17:09.513788,6551.71,9448.29,925.5,46.61
2026-04-10 08:17:19.513788,6447.71,9552.29,756.66,16.83
2026-04-10 08:17:29.513788,6492.02,9507.98,783.32,35.14
2026-04-10 08:17:39.513788,6254.87,9745.13,796.28,41.51
2026-04-10 08:17:49.513788,6573.94,9426.06,715.68,18.2
2026-04-10 08:17:59.513788,6380.65,9619.35,757.16,58.97
2026-04-10 08:18:09.513788,6236.4,9763.6,909.38,45.86
2026-04-10 08:18:19.513788,6362.61,9637.39,659.52,23.26
2026-04-10 08:18:29.513788,6705.84,9294.16,772.46,48.1
2026-04-10 08:18:39.513788,6556.83,9443.17,802.89,23.19
2026-04-10 08:18:49.513788,6520.93,9479.07,662.03,41.06
2026-04-10 08:18:59.513788,6424.51,9575.49,748.44,28.72
2026-04-10 08:19:09.513788,6551.28,9448.72,860.75,37.61
2026-04-10 08:19:19.513788,6232.73,9767.27,882.92,33.23
2026-04-10 08:19:29.513788,6263.76,9736.24,734.78,37.94
2026-04-10 08:19:39.513788,6426.15,9573.85,854.11,25.17
2026-04-10 08:19:49.513788,6665.87,9334.13,947.55,39.85
2026-04-10 08:19:59.513788,6482.03,9517.97,696.2,31.51
2026-04-10 08:20:09.513788,6406.12,9593.88,762.98,59.46
2026-04-10 08:20:19.513788,6456.23,9543.77,790.93,14.81
2026-04-10 08:20:29.513788,6289.16,9710.84,833.4,23.68
2026-04-10 08:20:39.513788,6783.45,9216.55,946.39,48.76
2026-04-10 08:20:49.513788,6677.76,9322.24,971.07,55.62
2026-04-10 08:20:59.513788,6098.89,9901.11,773.78,18.09
2026-04-10 08:21:09.513788,6714.48,9285.52,726.09,12.13
2026-04-10 08:21:19.513788,6102.77,9897.23,849.27,18.31
2026-04-10 08:21:29.513788,6689.43,9310.57,851.38,26.61
2026-04-10 08:21:39.513788,6224.46,9775.54,817.08,56.76
2026-04-10 08:21:49.513788,6406.93,9593.07,761.75,14.34
2026-04-10 08:21:59.513788,6433.74,9566.26,823.02,58.62
2026-04-10 08:22:09.513788,6498.46,9501.54,1040.65,35.95
2026-04-10 08:22:19.513788,6272.16,9727.84,568.18,41.77
2026-04-10 08:22:29.513788,6429.97,9570.03,867.66,52.86
2026-04-10 08:22:39.513788,6411.72,9588.28,912.89,27.37
2026-04-10 08:22:49.513788,6241.19,9758.81,1004.78,14.07
2026-04-10 08:22:59.513788,6419.69,9580.31,777.4,52.06
2026-04-10 08:23:09.513788,6579.19,9420.81,991.04,45.38
2026-04-10 08:23:19.513788,6229.53,9770.47,785.26,58.12
2026-04-10 08:23:29.513788,6775.49,9224.51,723.15,36.57
2026-04-10 08:23:39.513788,6307.7,9692.3,838.48,59.08
2026-04-10 08:23:49.513788,6360.06,9639.94,970.91,40.57
2026-04-10 08:23:59.513788,6429.03,9570.97,705.51,13.68
2026-04-10 08:24:09.513788,6828.34,9171.66,982.3,53.72
2026-04-10 08:24:19.513788,6212.92,9787.08,884.06,54.42
2026-04-10 08:24:29.513788,6783.31,9216.69,931.96,18.45
2026-04-10 08:24:39.513788,6554.67,9445.33,757.66,34.44
2026-04-10 08:24:49.513788,6495.81,9504.19,704.63,44.21
2026-04-10 08:24:59.513788,6314.31,9685.69,671.69,18.38
2026-04-10 08:25:09.513788,6312.08,9687.92,676.15,58.09
2026-04-10 08:25:19.513788,6249.35,9750.65,910.43,57.58
2026-04-10 08:25:29.513788,6272.44,9727.56,1008.52,33.42
2026-04-10 08:25:39.513788,6112.49,9887.51,751.95,29.33
2026-04-10 08:25:49.513788,6851.58,9148.42,1024.74,48.09
2026-04-10 08:25:59.513788,6672.06,9327.94,711.4,38.9
2026-04-10 08:26:09.513788,6378.56,9621.44,843.16,55.06
2026-04-10 08:26:19.513788,6494.64,9505.36,910.22,42.73
2026-04-10 08:26:29.513788,6430.33,9569.67,705.74,26.5
2026-04-10 08:26:39.513788,6790.93,9209.07,675.56,55.44
2026-04-10 08:26:49.513788,6457.85,9542.15,797.48,39.64
2026-04-10 08:26:59.513788,6321.8,9678.2,757.18,45.81
2026-04-10 08:27:09.513788,6394.33,9605.67,735.17,17.41
2026-04-10 08:27:19.513788,6713.71,9286.29,758.09,32.94
2026-04-10 08:27:29.513788,6299.62,9700.38,731.91,28.38
2026-04-10 08:27:39.513788,6427.83,9572.17,728.97,40.38
2026-04-10 08:27:49.513788,6371.32,9628.68,735.72,30.7
2026-04-10 08:27:59.513788,6534.17,9465.83,606.92,27.3
2026-04-10 08:28:09.513788,6667.11,9332.89,762.48,18.11
2026-04-10 08:28:19.513788,6422.47,9577.53,1039.19,25.25
2026-04-10 08:28:29.513788,6476.67,9523.33,970.4,33.87
2026-04-10 08:28:39.513788,6612.51,9387.49,858.94,58.63
2026-04-10 08:28:49.513788,6582.42,9417.58,831.51,10.05
2026-04-10 08:28:59.513788,6103.59,9896.41,815.7,14.71
2026-04-10 08:29:09.513788,6731.32,9268.68,821.46,30.61
2026-04-10 08:29:19.513788,6374.97,9625.03,1007.12,31.85
2026-04-10 08:29:29.513788,6232.79,9767.21,650.64,27.49
2026-04-10 08:29:39.513788,6234.36,9765.64,831.53,14.63
2026-04-10 08:29:49.513788,6516.56,9483.44,1001.42,31.51
2026-04-10 08:29:59.513788,6342.85,9657.15,688.37,49.49
2026-04-10 08:30:09.513788,6466.48,9533.52,863.93,13.0
2026-04-10 08:30:19.513788,6168.99,9831.01,875.99,25.76
2026-04-10 08:30:29.513788,6519.3,9480.7,734.21,42.43
2026-04-10 08:30:39.513788,6717.15,9282.85,905.58,21.84
2026-04-10 08:30:49.513788,6811.8,9188.2,714.47,41.83
2026-04-10 08:30:59.513788,6265.6,9734.4,892.12,48.52
2026-04-10 08:31:09.513788,6781.04,9218.96,733.03,32.79
2026-04-10 08:31:19.513788,6557.22,9442.78,979.75,18.64
2026-04-10 08:31:29.513788,6326.55,9673.45,759.87,58.92
2026-04-10 08:31:39.513788,6206.14,9793.86,884.4,39.55
2026-04-10 08:31:49.513788,6641.38,9358.62,811.95,46.47
2026-04-10 08:31:59.513788,6305.83,9694.17,854.14,42.01
2026-04-10 08:32:09.513788,6632.94,9367.06,827.29,29.0
2026-04-10 08:32:19.513788,6435.08,9564.92,834.71,38.92
2026-04-10 08:32:29.513788,6192.67,9807.33,875.03,52.91
2026-04-10 08:32:39.513788,6817.01,9182.99,571.08,47.7
2026-04-10 08:32:49.513788,6524.16,9475.84,921.61,56.92
2026-04-10 08:32:59.513788,6510.14,9489.86,886.82,43.17
2026-04-10 08:33:09.513788,6340.38,9659.62,748.31,10.28
2026-04-10 08:33:19.513788,6363.34,9636.66,690.62,17.33
2026-04-10 08:33:29.513788,6383.17,9616.83,785.64,50.95
2026-04-10 08:33:39.513788,6100.43,9899.57,746.09,47.92
2026-04-10 08:33:49.513788,6586.64,9413.36,738.86,36.7
2026-04-10 08:33:59.513788,6266.69,9733.31,887.42,35.4
2026-04-10 08:34:09.513788,6531.58,9468.42,809.51,23.33
2026-04-10 08:34:19.513788,6572.33,9427.67,869.35,40.27
2026-04-10 08:34:29.513788,6256.14,9743.86,740.72,53.32
2026-04-10 08:34:39.513788,6223.19,9776.81,869.4,40.75
2026-04-10 08:34:49.513788,6159.5,9840.5,781.52,36.59
2026-04-10 08:34:59.513788,6297.2,9702.8,772.19,33.35
2026-04-10 08:35:09.513788,6289.65,9710.35,810.97,30.1
2026-04-10 08:35:19.513788,6499.85,9500.15,747.81,31.97
2026-04-10 08:35:29.513788,6589.71,9410.29,735.69,28.22
2026-04-10 08:35:39.513788,6336.05,9663.95,686.59,37.77
2026-04-10 08:35:49.513788,6416.72,9583.28,769.19,29.76
2026-04-10 08:35:59.513788,6573.52,9426.48,943.02,27.1
2026-04-10 08:36:09.513788,6000.0,10000.0,861.23,45.03
2026-04-10 08:36:19.513788,6243.56,9756.44,815.63,42.15
2026-04-10 08:36:29.513788,6198.33,9801.67,946.02,53.79
2026-04-10 08:36:39.513788,6334.48,9665.52,834.59,55.21
2026-04-10 08:36:49.513788,6739.42,9260.58,755.15,50.7
2026-04-10 08:36:59.513788,6000.0,10000.0,812.8,55.77
2026-04-10 08:37:09.513788,6248.07,9751.93,715.87,28.08
2026-04-10 08:37:19.513788,6492.63,9507.37,764.37,22.91
2026-04-10 08:37:29.513788,6416.12,9583.88,838.94,10.35
2026-04-10 08:37:39.513788,6514.94,9485.06,732.91,21.14
2026-04-10 08:37:49.513788,6417.01,9582.99,829.32,44.63
2026-04-10 08:37:59.513788,6459.37,9540.63,778.67,43.39
2026-04-10 08:38:09.513788,6469.03,9530.97,828.6,39.19
2026-04-10 08:38:19.513788,6685.31,9314.69,674.76,25.28
2026-04-10 08:38:29.513788,6385.44,9614.56,639.33,20.81
2026-04-10 08:38:39.513788,6520.02,9479.98,797.86,51.99
2026-04-10 08:38:49.513788,6621.6,9378.4,748.43,56.15
2026-04-10 08:38:59.513788,6428.11,9571.89,834.3,20.57
2026-04-10 08:39:09.513788,6391.53,9608.47,852.02,52.75
2026-04-10 08:39:19.513788,6812.04,9187.96,755.22,11.21
2026-04-10 08:39:29.513788,6319.7,9680.3,642.41,41.53
2026-04-10 08:39:39.513788,6503.5,9496.5,735.75,28.22
2026-04-10 08:39:49.513788,6165.86,9834.14,901.82,49.77
2026-04-10 08:39:59.513788,6736.68,9263.32,700.4,56.72
2026-04-10 08:40:09.513788,6532.88,9467.12,922.67,24.65
2026-04-10 08:40:19.513788,6281.67,9718.33,799.28,19.62
2026-04-10 08:40:29.513788,6640.01,9359.99,772.88,33.98
2026-04-10 08:40:39.513788,6600.63,9399.37,823.18,25.44
2026-04-10 08:40:49.513788,6552.32,9447.68,842.26,20.13
2026-04-10 08:40:59.513788,6373.92,9626.08,775.32,29.89
2026-04-10 08:41:09.513788,6812.69,9187.31,697.54,54.98
2026-04-10 08:41:19.513788,6580.4,9419.6,756.28,14.67
2026-04-10 08:41:29.513788,6401.04,9598.96,740.87,12.98
2026-04-10 08:41:39.513788,6570.84,9429.16,776.85,22.07
2026-04-10 08:41:49.513788,6192.66,9807.34,908.04,12.25
2026-04-10 08:41:59.513788,6645.28,9354.72,820.76,30.47
2026-04-10 08:42:09.513788,6563.68,9436.32,824.0,49.48
2026-04-10 08:42:19.513788,6524.02,9475.98,718.66,35.09
2026-04-10 08:42:29.513788,6392.49,9607.51,968.38,16.4
2026-04-10 08:42:39.513788,6337.37,9662.63,1078.32,35.9
2026-04-10 08:42:49.513788,6004.66,9995.34,592.53,35.76
2026-04-10 08:42:59.513788,6528.6,9471.4,802.8,42.47
2026-04-10 08:43:09.513788,6450.18,9549.82,622.93,41.36
2026-04-10 08:43:19.513788,6620.09,9379.91,980.41,18.89
2026-04-10 08:43:29.513788,6385.32,9614.68,778.88,31.38
2026-04-10 08:43:39.513788,6531.37,9468.63,775.24,17.72
2026-04-10 08:43:49.513788,6394.47,9605.53,730.75,19.46
2026-04-10 08:43:59.513788,6545.51,9454.49,785.1,29.22
2026-04-10 08:44:09.513788,6344.67,9655.33,742.89,34.9
2026-04-10 08:44:19.513788,6371.45,9628.55,665.57,51.82
2026-04-10 08:44:29.513788,6299.64,9700.36,724.28,39.74
2026-04-10 08:44:39.513788,6602.54,9397.46,759.08,45.83
2026-04-10 08:44:49.513788,6450.21,9549.79,719.46,15.65
2026-04-10 08:44:59.513788,6253.58,9746.42,744.33,18.65
2026-04-10 08:45:09.513788,6620.96,9379.04,1002.17,18.8
2026-04-10 08:45:19.513788,6394.62,9605.38,816.87,14.85
2026-04-10 08:45:29.513788,6443.36,9556.64,701.95,58.95
2026-04-10 08:45:39.513788,6521.62,9478.38,809.74,32.21
2026-04-10 08:45:49.513788,6400.07,9599.93,513.42,44.87
2026-04-10 08:45:59.513788,6590.05,9409.95,765.43,11.46
2026-04-10 08:46:09.513788,6504.06,9495.94,514.88,40.35
2026-04-10 08:46:19.513788,6293.03,9706.97,634.85,34.23
2026-04-10 08:46:29.513788,6611.88,9388.12,872.39,46.89
2026-04-10 08:46:39.513788,6307.43,9692.57,867.25,19.76
2026-04-10 08:46:49.513788,6302.86,9697.14,610.45,52.54
2026-04-10 08:46:59.513788,6503.7,9496.3,841.09,23.6
2026-04-10 08:47:09.513788,6081.77,9918.23,868.61,15.45
2026-04-10 08:47:19.513788,6233.7,9766.3,842.9,43.38
2026-04-10 08:47:29.513788,6621.02,9378.98,852.71,16.98
2026-04-10 08:47:39.513788,6489.13,9510.87,862.13,43.11
2026-04-10 08:47:49.513788,6721.38,9278.62,745.47,46.21
2026-04-10 08:47:59.513788,6640.69,9359.31,853.41,32.44
2026-04-10 08:48:09.513788,6431.77,9568.23,698.13,23.25
2026-04-10 08:48:19.513788,6366.16,9633.84,795.95,29.14
2026-04-10 08:48:29.513788,6437.68,9562.32,936.17,10.49
2026-04-10 08:48:39.513788,6032.0,9968.0,773.39,33.88
2026-04-10 08:48:49.513788,6536.69,9463.31,784.92,12.06
2026-04-10 08:48:59.513788,6571.04,9428.96,844.73,57.96
2026-04-10 08:49:09.513788,6425.48,9574.52,668.82,12.18
2026-04-10 08:49:19.513788,6185.0,9815.0,799.77,51.89
2026-04-10 08:49:29.513788,6406.99,9593.01,698.5,36.05
2026-04-10 08:49:39.513788,6410.52,9589.48,816.01,24.39
2026-04-10 08:49:49.513788,6297.13,9702.87,764.14,47.83
2026-04-10 08:49:59.513788,6580.83,9419.17,956.97,12.04
2026-04-10 08:50:09.513788,6536.39,9463.61,926.33,58.19
2026-04-10 08:50:19.513788,6063.84,9936.16,874.76,29.08
2026-04-10 08:50:29.513788,6510.98,9489.02,719.31,45.39
2026-04-10 08:50:39.513788,6306.7,9693.3,759.11,13.85
2026-04-10 08:50:49.513788,6370.51,9629.49,822.76,27.21
2026-04-10 08:50:59.513788,6273.04,9726.96,638.69,45.7
2026-04-10 08:51:09.513788,6359.34,9640.66,823.74,44.32
2026-04-10 08:51:19.513788,6160.99,9839.01,805.35,12.22
2026-04-10 08:51:29.513788,6613.62,9386.38,891.18,33.03
2026-04-10 08:51:39.513788,6485.21,9514.79,997.07,41.49
2026-04-10 08:51:49.513788,6738.08,9261.92,898.58,19.98
2026-04-10 08:51:59.513788,6313.65,9686.35,633.66,32.31
2026-04-10 08:52:09.513788,6277.55,9722.45,926.7,18.13
2026-04-10 08:52:19.513788,6240.76,9759.24,730.63,46.58
2026-04-10 08:52:29.513788,6768.11,9231.89,773.83,30.81
2026-04-10 08:52:39.513788,6569.77,9430.23,839.63,35.4
2026-04-10 08:52:49.513788,6445.87,9554.13,949.38,22.96
2026-04-10 08:52:59.513788,6556.79,9443.21,771.1,12.8
2026-04-10 08:53:09.513788,6050.13,9949.87,925.5,29.33
2026-04-10 08:53:19.513788,6092.59,9907.41,866.9,33.77
2026-04-10 08:53:29.513788,6050.54,9949.46,690.53,15.14
2026-04-10 08:53:39.513788,6028.71,9971.29,840.39,43.04
2026-04-10 08:53:49.513788,6261.31,9738.69,617.86,12.62
2026-04-10 08:53:59.513788,6400.75,9599.25,824.42,11.21
2026-04-10 08:54:09.513788,6615.55,9384.45,812.0,48.63
2026-04-10 08:54:19.513788,6246.97,9753.03,842.64,42.89
2026-04-10 08:54:29.513788,6480.92,9519.08,948.78,54.64
2026-04-10 08:54:39.513788,6212.77,9787.23,719.04,53.48
2026-04-10 08:54:49.513788,6587.47,9412.53,761.53,11.37
2026-04-10 08:54:59.513788,6957.18,9042.82,898.18,26.6
2026-04-10 08:55:09.513788,6541.43,9458.57,742.51,15.31
2026-04-10 08:55:19.513788,6855.7,9144.3,778.56,15.18
2026-04-10 08:55:29.513788,6925.03,9074.97,866.4,47.12
2026-04-10 08:55:39.513788,6245.08,9754.92,700.62,38.48
2026-04-10 08:55:49.513788,6336.82,9663.18,785.75,28.58
2026-04-10 08:55:59.513788,6373.96,9626.04,801.64,45.63
2026-04-10 08:56:09.513788,6334.97,9665.03,773.42,26.85
2026-04-10 08:56:19.513788,6329.68,9670.32,824.23,21.49
2026-04-10 08:56:29.513788,6717.48,9282.52,866.52,42.57
2026-04-10 08:56:39.513788,6457.1,9542.9,693.06,16.57
2026-04-10 08:56:49.513788,6673.21,9326.79,604.37,37.94
2026-04-10 08:56:59.513788,6530.06,9469.94,885.85,14.09
2026-04-10 08:57:09.513788,6383.33,9616.67,631.92,21.82
2026-04-10 08:57:19.513788,6223.77,9776.23,828.14,16.36
2026-04-10 08:57:29.513788,6441.1,9558.9,754.55,34.7
2026-04-10 08:57:39.513788,6583.33,9416.67,828.45,47.02
2026-04-10 08:57:49.513788,6467.52,9532.48,797.33,32.81
2026-04-10 08:57:59.513788,6408.45,9591.55,759.58,25.45
2026-04-10 08:58:09.513788,6984.1,9015.9,817.67,22.0
2026-04-10 08:58:19.513788,6713.64,9286.36,834.82,23.33
2026-04-10 08:58:29.513788,6110.54,9889.46,727.2,51.03
2026-04-10 08:58:39.513788,6528.65,9471.35,838.99,18.5
2026-04-10 08:58:49.513788,6424.07,9575.93,676.66,58.55
2026-04-10 08:58:59.513788,6476.73,9523.27,788.05,11.91
2026-04-10 08:59:09.513788,6382.32,9617.68,607.44,29.04
2026-04-10 08:59:19.513788,6703.88,9296.12,873.01,14.4
2026-04-10 08:59:29.513788,6244.95,9755.05,1014.71,54.29
2026-04-10 08:59:39.513788,6714.99,9285.01,701.89,21.41
2026-04-10 08:59:49.513788,6256.56,9743.44,660.69,25.2
2026-04-10 08:59:59.513788,6420.64,9579.36,728.78,35.12
2026-04-10 09:00:09.513788,10947.14,5052.86,1267.81,24.35
2026-04-10 09:00:19.513788,10406.24,5593.76,1511.74,26.74
2026-04-10 09:00:29.513788,10509.26,5490.74,1378.33,29.68
2026-04-10 09:00:39.513788,10104.83,5895.17,1319.09,55.79
2026-04-10 09:00:49.513788,10638.69,5361.31,1209.29,56.16
2026-04-10 09:00:59.513788,10491.48,5508.52,1313.9,14.62
2026-04-10 09:01:09.513788,10429.51,5570.49,1237.8,58.31
2026-04-10 09:01:19.513788,10268.11,5731.89,1300.4,21.06
2026-04-10 09:01:29.513788,10247.87,5752.13,1180.28,12.18
2026-04-10 09:01:39.513788,10407.05,5592.95,1391.64,43.55
2026-04-10 09:01:49.513788,10587.67,5412.33,1320.95,36.42
2026-04-10 09:01:59.513788,10437.3,5562.7,1322.66,13.79
2026-04-10 09:02:09.513788,10517.42,5482.58,1189.05,32.18
2026-04-10 09:02:19.513788,10270.33,5729.67,1133.22,32.26
2026-04-10 09:02:29.513788,10460.35,5539.65,1123.06,44.91
2026-04-10 09:02:39.513788,10509.95,5490.05,1316.26,49.78
2026-04-10 09:02:49.513788,10111.4,5888.6,1328.87,32.54
2026-04-10 09:02:59.513788,10573.61,5426.39,1349.67,57.99
2026-04-10 09:03:09.513788,10522.17,5477.83,1539.29,10.88
2026-04-10 09:03:19.513788,10373.66,5626.34,1240.85,26.84
2026-04-10 09:03:29.513788,10512.82,5487.18,1517.24,39.8
2026-04-10 09:03:39.513788,10044.4,5955.6,1277.58,57.64
2026-04-10 09:03:49.513788,10426.39,5573.61,1103.27,15.44
2026-04-10 09:03:59.513788,10375.78,5624.22,1226.24,47.08
2026-04-10 09:04:09.513788,10489.71,5510.29,1134.08,23.93
2026-04-10 09:04:19.513788,10559.5,5440.5,1278.14,52.79
2026-04-10 09:04:29.513788,10079.4,5920.6,1309.8,19.66
2026-04-10 09:04:39.513788,10300.9,5699.1,1416.53,59.28
2026-04-10 09:04:49.513788,10112.57,5887.43,1172.39,41.87
2026-04-10 09:04:59.513788,10601.25,5398.75,1381.89,38.17
2026-04-10 09:05:09.513788,10515.07,5484.93,1340.9,34.3
2026-04-10 09:05:19.513788,10539.78,5460.22,1524.49,38.12
2026-04-10 09:05:29.513788,10340.41,5659.59,1380.48,20.41
2026-04-10 09:05:39.513788,10112.81,5887.19,1278.49,34.92
2026-04-10 09:05:49.513788,10446.59,5553.41,1380.05,52.77
2026-04-10 09:05:59.513788,10319.38,5680.62,1308.76,41.66
2026-04-10 09:06:09.513788,10559.79,5440.21,1315.86,10.48
2026-04-10 09:06:19.513788,10313.4,5686.6,1525.85,27.35
2026-04-10 09:06:29.513788,10296.57,5703.43,1314.75,47.65
2026-04-10 09:06:39.513788,9926.61,6073.39,1307.62,25.37
2026-04-10 09:06:49.513788,10412.89,5587.11,1407.38,54.21
2026-04-10 09:06:59.513788,10367.39,5632.61,1375.61,24.17
2026-04-10 09:07:09.513788,10390.31,5609.69,1206.86,57.31
2026-04-10 09:07:19.513788,10781.76,5218.24,1369.38,15.64
2026-04-10 09:07:29.513788,10377.1,5622.9,1185.09,57.56
2026-04-10 09:07:39.513788,10574.95,5425.05,1267.74,16.01
2026-04-10 09:07:49.513788,10682.75,5317.25,1464.42,52.99
2026-04-10 09:07:59.513788,10796.5,5203.5,1539.23,52.2
2026-04-10 09:08:09.513788,10411.05,5588.95,1364.33,56.5
2026-04-10 09:08:19.513788,10210.79,5789.21,1390.47,56.42
2026-04-10 09:08:29.513788,10219.51,5780.49,1475.9,44.01
2026-04-10 09:08:39.513788,10215.14,5784.86,1276.36,45.95
2026-04-10 09:08:49.513788,10510.97,5489.03,1378.59,21.46
2026-04-10 09:08:59.513788,10159.76,5840.24,1216.23,12.41
2026-04-10 09:09:09.513788,10743.64,5256.36,1168.44,54.13
2026-04-10 09:09:19.513788,10753.11,5246.89,1275.28,52.18
2026-04-10 09:09:29.513788,10695.7,5304.3,1282.01,34.13
2026-04-10 09:09:39.513788,10508.17,5491.83,1064.72,43.79
2026-04-10 09:09:49.513788,10231.51,5768.49,1433.41,38.57
2026-04-10 09:09:59.513788,10267.4,5732.6,1241.13,43.83
2026-04-10 09:10:09.513788,10327.58,5672.42,1293.51,27.34
2026-04-10 09:10:19.513788,10510.4,5489.6,1356.93,34.73
2026-04-10 09:10:29.513788,10904.87,5095.13,1212.94,20.97
2026-04-10 09:10:39.513788,10342.22,5657.78,1301.54,33.78
2026-04-10 09:10:49.513788,10650.21,5349.79,1182.71,41.92
